Product Code,Product Description,Product Category Code,Tharisa PLC (1),Main Catagory (2),Sub Area (3),Product Category Description,Plant Area (4),STAT GROUP (5),STAT GROUP (6),STAT GROUP (7),STAT GROUP (8),Item Status,Statistical Group Code, Statistical Group Code Description , Bin Location , Bin Location Type , Quantity On Order , Stock On Hand , Max Stock QTY , Reorder QTY , Safety Stock QTY ,Moving Average Price, Total Value of Item 
310100005,FUCHS  GREASE L-LMG 960 EP2 18KG- PIN & BUSHES AND HIGH LOAD SLOW SPEED BEARINGS,3101,Plant WH1,Processing,Lubrication,Lubricants - Oils,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,2,4, -   , R 2.00 ,"$1,456.74 ","2,913.48"
310100006,FUCHS GREASE L-LX 220 EP2 - 18 KG - WHEEL BEARING AND GEN PURPOSE,3101,Plant WH1,Processing,Lubrication,Lubricants - Oils,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL ,3,3,6, -   , R 4.00 ,"$1,171.27 ","3,513.80"
310100009,TITAN TRUCK PLUS Ci-4/SL -  (15W40) -  20LT,3101,Plant WH1,Processing,Lubrication,Lubricants - Oils,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,4,2, -   , R 2.00 ,$586.00 ,"2,344.00"
310100011,RENOLIN CLP 460 - 20LT DRUM,3101,Plant WH1,Processing,Lubrication,Lubricants - Oils,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,7,6, -   , R 4.00 ,$658.35 ,"4,608.45"
310100012,RENOLINE CLP 100 - 210LT DRUM - FUCHS,3101,Plant WH1,Processing,Lubrication,Lubricants - Oils,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,8,8, -   , R 6.00 ,"$5,170.72 ","41,365.76"
310100013,FUCHS - CEPLATTYN RN - RUNNING IN COMPOUND - 180KG DRUM,3101,Plant WH1,Processing,Lubrication,Lubricants - Oils,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , OIL0001 , BYOIL , -   ,9,2, -   , R 2.00 ,"$20,026.80 ","180,241.20"
310200001,FUCHS L-OGL-E-HEAVY - 180KG - GIRTH GEAR GREASE,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,4,4, -   , R 4.00 ,"$16,439.39 ","65,757.56"
310200002,GREASE - FUCHS CEPLATTYN KG10 HMF-1000 OPEN GEAR GREASE - 180kg DRUM,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,4,4, -   , R 4.00 ,"$20,345.85 ","81,383.41"
310200003,FUCHS GREASE MULTIFAK L-LX/CA 700 EP2 - 18 KG - BEARING GREASE HI TEMP & LOAD,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,9,8, -   , R 4.00 ,"$1,525.04 ","13,725.36"
310200006,FUCHS -  L - AX 220 EP2 - 18KG DRUM - HIGH SPEED MOTOR AND GEN PURPOSE,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,6,2, -   , R 1.00 ,"$1,244.16 ","7,464.96"
310200007,LITHIUM POLYMER 680 XTC HI SPEED GREASE - 15KG DRUM,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,6,3, -   , R 2.00 ,$990.00 ,"5,940.00"
310200008,RENOLIT LC-WP 2 GREASE - 18KG DRUM - WATER PROVE GREASE,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,2,3, -   , R 2.00 ,$862.38 ,"1,724.76"
310200009,FUCHS GREASE - L-MULTI-SERV OGL-H - 18KG DRUM - REPLACE LMG 500 EP0,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,4,3, -   , R 2.00 ,"$1,591.56 ","6,366.24"
310200010,ZEST - M-POLYREX EM 103 - 16KG DRUM -LV MOTOR GREASE,3102,Plant WH1,Processing,Lubrication,Lubricants - Grease,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  , -   , -   ,1, -   , R 1.00 ,"$3,900.00 ", -   
310300001,BREDEL LUBRICANT GLYSERENE - 20LT,3103,Plant WH1,Processing,Lubrication,Lubricants - Fluids,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL ,4,2,6, -   , R 4.00 ,$736.00 ,"1,472.00"
310300002,RENOLIN HO  68 - 210LT DRUM - HYDRAULIC FLUID ZINK FREE,3103,Plant WH1,Processing,Lubrication,Lubricants - Fluids,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,6,8, -   , R 4.00 ,"$8,212.19 ","49,273.15"
310300003,RENOLIN HO (HVI) 46- 210LT  - HYDRAULIC FLUID FOR WHITE METAL BEARINGS,3103,Plant WH1,Processing,Lubrication,Lubricants - Fluids,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,2,2, -   , R 1.00 ,"$5,122.94 ","10,245.88"
310300004,RENOLIN HO 46 -210LT - ZINK FREE HYDRAULIC FLUID,3103,Plant WH1,Processing,Lubrication,Lubricants - Fluids,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,2,2, -   , R 1.00 ,"$4,645.94 ","9,291.88"
310300007,FLUID -CRC - UETAP CUTTING WATER SOLUBLE - CO4080,3103,Plant WH1,Processing,Lubrication,Lubricants - Fluids,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,22,24, -   , R 16.00 ,$112.19 ,"2,468.17"
310300008,FLUID -CRC - RUST CONVERTER BOTTLE 946ML - 18418 - CO3100,3103,Plant WH1,Processing,Lubrication,Lubricants - Fluids,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,24,12, -   , R 10.00 ,$235.40 ,"5,649.48"
310400002,DEGREASER - WATERBASED 25LT-  ECO 7,3104,Plant WH1,Processing,Lubrication,Lubricants - Degreaser,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,13,12, -   , R 8.00 ,$596.00 ,"7,748.00"
310400004,DEGREASER MARPROZEP - TURBO 2 - WATERBASED SOLVENT - 25LT,3104,Plant WH1,Processing,Lubrication,Lubricants - Degreaser,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL ,15,4,12, -   , R 8.00 ,"$1,373.75 ","5,495.00"
310500002,CLEANER / DEGREASER - ELECTRICAL FO128 - Y0001283 - 20 LT,3105,Plant WH1,Processing,Lubrication,Lubricants - Cleaner,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , OIL0001 , BYOIL , -   ,6,4, -   , R 2.00 ,"$1,060.42 ","6,362.52"
310500004,BARRIER CREAM REINOL # 3 RN0007- 500ml,3105,Plant WH1,Processing,Lubrication,Lubricants - Cleaner,N/A 4,N/A 3,N/A 2,N/A 1,,Not Renewed,NOR, Normal Stock , AH09101 , RACAR , -   ,11, -   , -   , R -   ,$40.34 ,443.74
310500005,HAND CLEANER - FLIGHT 500G WG - CRC040023 - AME,3105,Plant WH1,Processing,Lubrication,Lubricants - Cleaner,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,81,80, -   , R 65.00 ,$28.11 ,"2,276.90"
310600002,SPRAY - CRC - 14095 ANTI SEIZE COPPER COMPOUND,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1202 , BYPNT ,25,2,24, -   , R 12.00 ,$237.00 ,474
310600003,SPRAY - CRC 2-26 MUL LUBRICANT & WATER DISPLACER,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1203 , BYPNT , -   ,24,24, -   , R 12.00 ,$67.16 ,"1,611.76"
310600004,SPRAY - CRC KNOCKER LOOSE 3020 - C04010,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  ,50, -   ,24, -   , R 12.00 ,$98.90 , -   
310600007,SPRAY - CRC  LECTRA CLEAN -  2018 539GM - C01010,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1206 , BYPNT , -   ,27,24, -   , R 12.00 ,$70.28 ,"1,897.54"
310600008,SPRAY - CRC BELT DRESSING,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , PNT1301 , BYPNT , -   ,7,8, -   , R 4.00 ,$98.21 ,687.44
310600009,SPRAY - CRC LEAK DETECTOR,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1206 , BYPNT , -   ,18,24, -   , R 12.00 ,$57.64 ,"1,037.60"
310600010,SPRAY -CRC -  NF CONTACT ELECTRONIC CLEANER,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1301 , BYPNT , -   ,19,12, -   , R 8.00 ,$165.78 ,"3,149.89"
310600011,SPRAY -CRC -  ZINC IT,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1302 , BYPNT , -   ,22,24, -   , R 12.00 ,$87.66 ,"1,928.46"
310600012,SPRAY -CRC - QD LOW FLASH CONTACT CLEANER,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1303 , BYPNT , -   ,8,12, -   , R 8.00 ,$59.98 ,479.87
310600013,SPRAY -CRC - BATTERY CLEANER,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1304 , BYPNT , -   ,15,12, -   , R 6.00 ,$43.88 ,658.21
310600014,SPRAY -CRC - BATTERY PROTECTOR,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1305 , BYPNT , -   ,16,12, -   , R 6.00 ,$46.08 ,737.2
310600016,SPRAY -CRC - DUSTER - C04090,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1401 , BYPNT , -   ,26,24, -   , R 12.00 ,$79.87 ,"2,076.60"
310600017,SPRAY -CRC - CLEAR URETHANE SEAL COATING - CO3080,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1402 , BYPNT , -   ,24,24, -   , R 12.00 ,$88.00 ,"2,112.00"
310600018,SPRAY -CRC - HYDROFORCE DEGREASER - CO1050,1605,Plant WH1,General,Consumables,Consumables - Lab,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1403 , BYPNT , -   ,18,24, -   , R 18.00 ,$67.96 ,"1,223.34"
310600019,SPRAY -CRC - CHAIN & WIRE ROPE - CRC3050,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1404 , BYPNT , -   ,36,24, -   , R 16.00 ,$83.45 ,"3,004.30"
310600020,SPRAY -CRC - DI-LECTRIC GREASE - CRC2085,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1405 , BYPNT , -   ,14,12, -   , R 8.00 ,$73.57 ,"1,029.93"
310600021,SPRAY - CRC - ANTI - SPATTER FOR WELDING,3106,Plant WH1,Processing,Lubrication,Lubricants - Spray,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , PNT1406 , BYPNT , -   ,18,24, -   , R 12.00 ,$68.29 ,"1,229.30"
320100001,FILTER - MILL LUBE SYSTEM - MP CU250M60N,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AG10101 , RACAR , -   ,23,20, -   , R 12.00 ,"$1,191.00 ","27,393.00"
320100002,FILTER - MILL LUBE SYSTEM - MP CU100M250,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AG09101 , RACAR , -   ,6,6, -   , R 4.00 ,$321.42 ,"1,928.54"
320100003,FILTER ELEMENT WASHABLE S/STEEL - HDX 400 X 80 W,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,18,18, -   , R 18.00 ,"$2,795.38 ","50,316.91"
320100004,FILTER ELEMENT WASHABLE S/STEEL - MILL GEARBOX - SFX 950 X 80 W,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AG10201 , RACAR , -   ,10,8, -   , R 8.00 ,"$2,905.13 ","29,051.25"
320100005,FILTER ELEMENT WASHABLE S/STEEL - MILL TRUNION BEARING - HP 3202 - M60,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AG09201 , RACAR , -   ,21,12, -   , R 12.00 ,"$2,995.00 ","62,895.00"
320100006,CIRCULATION PUMP - RTC-350 MILL LUB PUMP,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$24,446.66 ","24,446.66"
320100007,FILTER WASHABLE S/STEEL - LP CIRCULATING CIRCUIT - SFX1300 X 80W,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AG10301 , RACAR , -   ,20,18, -   , R 18.00 ,"$5,177.80 ","103,555.94"
320100008,FILTER WASHABLE S/STEEL - MILL PINION - SFX60 X 20W,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Obsolete,RED, Redundant Stock , AG10401 , RACAR , -   ,23, -   , -   , R -   ,"$1,394.86 ","32,081.77"
320100009,FLOW DIVIDER - PLM-HD51 - MILL LUBE SYSTEM VOYAGER,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,2,2, -   , R 2.00 ,"$19,788.00 ","39,576.00"
320100010,GREASE VALVE BANK  - 1 & 2 MILL LUBE SYSTEM VOYAGER,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  , -   , -   ,1, -   , R 1.00 ,"$9,680.00 ", -   
320100011,TRAMTRADE - EASYLUBE C/W BRACKET - SINGLE,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,10,10, -   , R 6.00 ,"$3,860.00 ","38,600.00"
320100012,TRAMTRADE - EASYLUBE C/W BRACKET - DOUBLE,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,9,10, -   , R 6.00 ,"$7,720.00 ","69,480.00"
320100013,FILTER UNIT - COMPLETE - HP PUMPS MILLS VOYAGER,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  ,3, -   ,3, -   , R 2.00 ,"$34,931.65 ", -   
320100014,RECONNED - CIRCULATION PUMP - RTC-350 MILL LUB PUMP,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock ,  ,  , -   , -   , -   , -   , R -   ,"$6,301.56 ", -   
320100015,RECONNED - FLOW DIVIDER - PLM-HD51 - MILL LUBE SYSTEM VOYAGER,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock ,  ,  , -   , -   , -   , -   , R -   , $-   , -   
320100027,HYTEC - REXROTH FILTER ASSEMBLY - R928053342 - MILL MOTOR VOYAGER,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$30,803.14 ","30,803.14"
320100028,HYTEC -HIGH PRESSURE FILTER HOUSING - TRUNION BEARINGS - F4P3202BAG1P01  - PRM MILL 1 VOYAGER,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$34,931.65 ","34,931.65"
320100029,HYTEC - MANOMETER COUPLING - MAV12LR  - PRM MILL GENESIS,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , CABLE01 , CABLE , -   ,25,25, -   , R 20.00 ,$58.78 ,"1,469.50"
320100030,HYTEC - BULKHEAD ELBOW - WSV25S  - MILL'S GENESIS,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , CABLE01 , CABLE , -   ,7,7, -   , R 6.00 ,$470.61 ,"3,294.27"
320100031,HYTEC - EQUAL TEE COUPLING - T12S  - PRM MILL GENESIS,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , CABLE01 , CABLE , -   ,5,5, -   , R 4.00 ,$141.82 ,709.1
320100032,HYTEC - ADJUSTABLE MALE STUD TEE - ELD12S  - PRM MILL GENESIS,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , CABLE01 , CABLE , -   ,5,5, -   , R 4.00 ,$276.05 ,"1,380.25"
320100033,HYTEC - PRESS RELIEF VALVE - R901113624  - PRM THICKENER GENESIS,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , CABLE01 , CABLE ,5,4,5, -   , R 4.00 ,$832.61 ,"3,330.44"
320100034,PROBUBE - AIR BLAST OIL COOLER - MODEL PLM-Q14696 - CRUSHER OIL LUBE SYSTEM,3201,Plant WH1,Processing,Lubrication,Lubricating Systems,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BEA101 , BEA , -   ,1,1, -   , R 1.00 ,"$59,485.00 ","59,485.00"
330100002,BIBBY GRID COUPLING - HI SPEED - 1 & 2 MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,1,2, -   , R 1.00 ,"$134,073.00 ","134,073.00"
330100010,RECONNED - MILL MOTOR 3'350KW 11000V 215A 993RPM - 26TONS - PRM MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock , AAA , DEF , -   ,1, -   , -   , R -   ,"$442,043.00 ","442,043.00"
330100011,RECONNED - MILL MOTOR 5'500KW 11000V 315A 993RPM - 36TONS - SEC MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock , AAA , DEF , -   ,1, -   , -   , R -   ,"$692,831.00 ","692,831.00"
330100013,CAPITAL - GEARBOX SEW - ML2PSF150 -  5500KW - 17'500KG - BALL MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CAP, Capital Spares , AAA , DEF , -   ,1, -   , -   , R -   ,$0.01 ,0.01
330100020,GIRTH GEAR BOLT SET M56 8.8 EN9 (C/W 4 NUTS & 2 WASHERS,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,24, -   , R 12.00 ,"$2,020.50 ","2,020.50"
330100023,RECONNED - GEARBOX SEW140 - ML29SF140 - 3350KW - 12'000KG - MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock ,  ,  ,1, -   , -   , -   , R -   ,"$639,873.97 ", -   
330100024,RECONNED - GEARBOX SEW - ML2PSF150 -  5500KW - 17'500KG - BALL MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock ,  ,  ,1, -   , -   , -   , R -   , $-   , -   
330100025,MILL FEED GASKET - 20MM THICK PU LINING -MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock ,  ,  ,2, -   ,2, -   , R 1.00 ,"$13,182.00 ", -   
330100027,VELTSEAL 1M x 1M x 20MM THICK - MILL GAURDING,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,3, -   , R 3.00 ,"$4,900.46 ","4,900.46"
330100028,COOLER #1- MILL GEARBOX OR TRUNION BEARINGS -  PLM13044 CW 11KW 525V MOTOR DUTY 92KW 80MM FLANGED PORT CONNECT 1800X1568X1100,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$246,810.00 ","246,810.00"
330100029,"COOLER #2- MILL MOTOR OIL SYSTEM -  PLM13044/2 CW 0,37KW 525V MOTOR DUTY 15KW 1"" BSP PORT CONNECT 705X545X300",3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$33,250.00 ","33,250.00"
330100030,FLOW DIVIDER - TCS01-FW - MILL LUBE SYTEMS - VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AH05502 , RACAR ,1,1,2, -   , R 2.00 ,"$18,039.52 ","18,039.52"
330100031,18 HD CONE RING HI SPEED COUPLING - BORED AND KEYED - DAVID BROWN - SEC MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , ROO008 , LDC , -   ,1,1, -   , R 1.00 ,"$286,739.00 ","286,739.00"
330100032,SEAL INLET CHUTE 20MM THICK WEARTEX 95% NR 1820 OD X 1250 ID - SEC MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , FLIN , FI , -   ,2,2, -   , R 1.00 ,"$18,400.00 ","36,800.00"
330100033,PRESSURE RELIEF VALVE DK-TC923 SET PRESURE AT 18mPa - 1 & 2 - SEC MILL VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AH02102 , RACAR , -   ,3,3, -   , R 2.00 ,"$8,046.00 ","24,138.00"
330100034,PINS & BUSHES - HI SPEED COUPLING -  MILL VOYAGER - BOLT SET ONLY FOR ITEM 330100037,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock ,  ,  , -   , -   ,14, -   , R 14.00 ,"$4,560.19 ", -   
330100036,SEC MILL PIN & BUSH COUPLING LOW SPEED WITH PINS AND RUBBERS - GEARBOX TO PINION SIDE - GENESIS,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BL01 , YRD , -   ,1,1, -   , R 1.00 ,"$150,000.00 ","150,000.00"
330100037,PRM MILL PIN & BUSH COUPLING WITH PINS AND RUBBERS - MOTOR TO GEARBOX SIDE - GENESIS,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BL01 , YRD , -   ,1,1, -   , R 1.00 ,"$105,000.00 ","105,000.00"
330100038,PRM MILL PIN & BUSH COUPLING LOW SPEED  WITH PINS AND RUBBERS - GEARBOX TO PINION SIDE - GENESIS,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , BL01 , YRD , -   ,1,1, -   , R 1.00 ,"$225,364.00 ","225,364.00"
330100039,RECONNED - MILL FEED HOPPER FRONT DRIVE TRAIN - PRM VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,REC, Reconned stock ,  ,  , -   , -   , -   , -   , R -   ,"$31,920.00 ", -   
330100040,PRM MILL GEARBOX HYDRAULIC PUMP- KF5/250 -  VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$89,455.00 ","89,455.00"
330100041,SEC MILL GEARBOX HYDRAULIC PUMP- KF6/500 -  VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AAA , DEF , -   ,1,1, -   , R 1.00 ,"$115,740.00 ","115,740.00"
330100042,HYDRAULIC BALL VALVE -  HIGH PRESSURE TCS/16 -  MILLS VOYAGER,3301,Plant WH1,Processing,Mills,Mills - Spares,N/A 4,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AH05101 , RACAR , -   ,3,3, -   , R 2.00 ,"$1,847.80 ","5,543.40"
